FIPS,gisjoin,state,county,total_votes,dem_margin,past_pres_partisanship,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon,total_religious,black_protestant
51015,G5100150,Virginia,Augusta County,36661,-0.494896,-0.4209135,58780,44.5,0.23320298,56802,0.664,0.91648056,0.03944572,0.00205839,0.00589264,0.02427015,0.202139,0.17662,0,0,0.380839,0.00098
51017,G5100170,Virginia,Bath County,2243,-0.419441,-0.1709402,3585,47.2,0.15435853,44985,1,0.9166301,0.02106187,0,0,0.03005704,0.2788,0.23462,0.0074,0,0.521029,0
51019,G5100190,Virginia,Bedford County,42186,-0.491264,-0.4400802,60165,45.6,0.27803594,56725,0.784,0.88384698,0.06932006,0.00084489,0.01247839,0.01965347,0.303189,0.07356,0.030859,0,0.4078,0
51021,G5100210,Virginia,Bland County,3124,-0.675374,-0.4779512,5525,44.9,0.16174734,47800,1,0.9454023,0.04325469,0,0.00045372,0.00589837,0.12793,0.16281,0,0,0.307589,0.01685
51023,G5100230,Virginia,Botetourt County,18641,-0.473931,-0.3852311,26145,46.9,0.27336274,61470,0.641,0.93197156,0.02958544,0.00247048,0.00720053,0.01452157,0.36147,0.08317,0.02435,0,0.469199,0
51025,G5100250,Virginia,Brunswick County,7645,0.187117,0.25208411,13430,42.6,0.12386859,38858,0.755,0.40861642,0.54733603,0.00253424,0.00705968,0.01985157,0.23334,0.151259,0.010609,0.00906,0.43123,0.026789
51027,G5100270,Virginia,Buchanan County,9220,-0.602898,-0.3464649,18885,45.9,0.09937027,30335,1,0.95357976,0.02793851,0.00090681,0.00500907,0.00272044,0.20537,0.030039,0.00087,0,0.236289,0
51029,G5100290,Virginia,Buckingham County,7284,-0.11268,0.0242725,13580,42.4,0.11902447,43514,1,0.60951263,0.34163241,0.00135056,0.00440399,0.02366412,0.126849,0.043679,0.00198,0.01108,0.20209,0
51031,G5100310,Virginia,Campbell County,27218,-0.468023,-0.3930573,42760,42.8,0.20365769,47005,0.611,0.80448957,0.13973593,0.0010897,0.00815459,0.0197599,0.261459,0.13515,0,0,0.40724,0.00784
51033,G5100330,Virginia,Caroline County,14189,-0.048106,0.08240551,22545,39.8,0.18787281,57294,0.784,0.63525641,0.28387314,0.00465587,0.00802969,0.04136302,0.218949,0.06334,0.02701,0,0.33635,0.02701
51035,G5100350,Virginia,Carroll County,13587,-0.592918,-0.3910048,23690,46.7,0.12814311,37048,0.971,0.95264521,0.00682743,0,0.00245518,0.02952948,0.233669,0.10625,0.00855,0,0.348509,0
51036,G5100360,Virginia,Charles City County,3745,0.248356,0.32514178,5895,49.2,0.12736282,54167,1,0.41024556,0.46951736,0.06265876,0.00790291,0.01792266,0.318629,0.15325,0,0,0.48787,0.01599
51037,G5100370,Virginia,Charlotte County,5792,-0.227961,-0.1369956,9540,44.7,0.13041942,33837,1,0.67282538,0.30657292,0.00171681,0.00130804,0.00948332,0.30335,0.147229,0,0.026379,0.61346,0
51041,G5100410,Virginia,Chesterfield County,175288,-0.022504,-0.0774323,238215,38.6,0.37689666,73869,0.059,0.63331013,0.2224392,0.00195577,0.0343962,0.07943611,0.16553,0.10775,0.07229,0.011599,0.38836,0.00083
51043,G5100430,Virginia,Clarke County,8131,-0.196031,-0.1361762,10960,45.4,0.29987206,71986,0.695,0.87488642,0.04487314,0.00405396,0.00831761,0.04347522,0.12548,0.210129,0.031989,0.03071,0.3986,0
51045,G5100450,Virginia,Craig County,2784,-0.572298,-0.3475816,4115,47,0.12952188,40500,1,0.98113571,0.00153994,0,0.00173244,0.00019249,0.335449,0.10809,0.01233,0,0.456449,0
51047,G5100470,Virginia,Culpeper County,22087,-0.251598,-0.16303,34495,38.9,0.22326351,66160,0.619,0.71674293,0.13942229,0.00330936,0.014647,0.09319333,0.197009,0.087469,0.056869,0.01857,0.36047,0
51049,G5100490,Virginia,Cumberland County,4875,-0.134733,-0.0229794,7720,44.4,0.15124945,37489,0.96,0.62892824,0.33493705,0.00685843,0,0.00153547,0.22234,0.056009,0,0,0.279149,0
51051,G5100510,Virginia,Dickenson County,6405,-0.55854,-0.2608633,12115,43.4,0.10712669,31226,1,0.97993989,0.00764506,0,0.0000653,0.00744903,0.10734,0.015849,0.00239,0,0.13306,0.00748
51053,G5100530,Virginia,Dinwiddie County,13533,-0.123904,-0.0239164,21820,42.2,0.16928835,51579,0.712,0.62315752,0.32136388,0.00134967,0.00511454,0.03058071,0.131349,0.124459,0.006639,0,0.26681,0.00429
51057,G5100570,Virginia,Essex County,5354,-0.021265,0.07295154,8800,45,0.16651904,47527,0.773,0.54761905,0.40925427,0.00790656,0.00206649,0.00251572,0.218099,0.113709,0.05381,0.026989,0.41261,0
51059,G5100590,Virginia,Fairfax County,542858,0.35818,0.20499275,715975,37.6,0.60260099,114329,0.014,0.52320752,0.0917426,0.00118723,0.1844906,0.16059854,0.0957,0.09293,0.17027,0.01525,0.44961,0.001389
51061,G5100610,Virginia,Fauquier County,37124,-0.244375,-0.1988187,49555,41.6,0.33543338,91221,0.575,0.81251011,0.07545755,0.00252848,0.01346564,0.07178243,0.1843,0.138349,0.101219,0.016789,0.450649,0.003399
51063,G5100630,Virginia,Floyd County,7972,-0.371755,-0.2539246,12255,45.8,0.17716639,47288,1,0.93719125,0.02219799,0.00442677,0,0.027138,0.254599,0.08803,0.00347,0.009949,0.35631,0
51065,G5100650,Virginia,Fluvanna County,13492,-0.093035,-0.0615735,20200,42.6,0.31005405,66425,0.629,0.78718421,0.13833218,0.0005759,0.00691085,0.03294172,0.12273,0.05496,0.041649,0,0.219729,0
51067,G5100670,Virginia,Franklin County,26805,-0.419413,-0.285618,44455,45.4,0.20649807,48720,0.892,0.87074515,0.08218033,0.00151165,0.00220523,0.02688956,0.296589,0.11653,0.009949,0.00575,0.431079,0.00212
51069,G5100690,Virginia,Frederick County,40133,-0.349926,-0.2793867,60245,40.3,0.28825035,68929,0.448,0.8493823,0.04035422,0.00280609,0.01446775,0.07437956,0.157169,0.121349,0,0.00642,0.331769,0
51071,G5100710,Virginia,Giles County,8196,-0.482221,-0.2553586,13265,43.6,0.15857605,47675,0.663,0.95169225,0.02495406,0.00165965,0.00349713,0.01511469,0.238229,0.216419,0.00561,0.030489,0.501209,0.01041
51073,G5100730,Virginia,Gloucester County,19524,-0.392069,-0.2786392,29150,44.3,0.22550692,62878,0.646,0.85194889,0.07903622,0.00170174,0.00569947,0.03130656,0.23683,0.128379,0.031469,0.01308,0.413149,0.00323
51075,G5100750,Virginia,Goochland County,13930,-0.248985,-0.2832895,17525,47.7,0.36071209,82326,0.97,0.77469403,0.16952546,0.00118295,0.01037354,0.02456891,0.230879,0.22471,0.04471,0,0.65875,0
51077,G5100770,Virginia,Grayson County,7258,-0.574468,-0.3837944,12295,48.2,0.10658745,31002,0.999,0.93491436,0.02272727,0.00046113,0.00144928,0.02924901,0.31024,0.158689,0,0,0.469,0
51079,G5100790,Virginia,Greene County,9503,-0.314425,-0.2525767,13935,40.4,0.24423823,61615,0.512,0.84464239,0.06072832,0,0.01430443,0.05166361,0.119379,0.060369,0.01299,0,0.193009,0
51081,G5100810,Virginia,Greensville County,4363,0.188173,0.27791311,9560,41.2,0.08498845,40559,0.87,0.37365362,0.57497008,0.00145324,0.00162421,0.0385536,0.143509,0.033,0,0,0.223069,0.04656
51083,G5100830,Virginia,Halifax County,16946,-0.165108,-0.0555955,27635,45.7,0.15824943,37001,0.771,0.59883869,0.36552896,0.00240759,0.0069112,0.01914743,0.445629,0.10576,0.0059,0,0.682289,0.030129
51085,G5100850,Virginia,Hanover County,62313,-0.322662,-0.366521,77430,42.4,0.36677075,81170,0.391,0.8469261,0.09008894,0.00145794,0.01362049,0.02651689,0.266959,0.13434,0.051899,0.0181,0.490029,0.01138
51087,G5100870,Virginia,Henrico County,161966,0.208232,0.11800346,228790,38.1,0.40814834,63699,0.043,0.54928383,0.2921897,0.00197564,0.07611184,0.05235135,0.28131,0.11664,0.0557,0.007209,0.509459,0.001209
51089,G5100890,Virginia,Henry County,24029,-0.290799,-0.1468974,40845,46.2,0.11561593,34992,0.607,0.70443793,0.22147523,0.00047885,0.00568867,0.05211745,0.396689,0.05817,0,0.008939,0.48025,0.016399
51091,G5100910,Virginia,Highland County,1391,-0.421999,-0.329087,1920,59.8,0.22414727,44877,1,0.9955157,0,0.00179372,0,0,0.193879,0.411029,0,0,0.60836,0
51093,G5100930,Virginia,Isle of Wight County,20481,-0.205125,-0.1460124,28080,44.4,0.27368873,66835,0.574,0.7086907,0.22341577,0.00108252,0.00882671,0.02623033,0.16731,0.112049,0.022059,0.00587,0.395629,0.049109
51095,G5100950,Virginia,James City County,42737,-0.050981,-0.1203686,55350,45.9,0.47768407,80226,0.159,0.76361613,0.13006954,0.00269819,0.02688456,0.052879,0.07942,0.079269,0.158199,0.0133,0.39374,0.00712
51097,G5100970,Virginia,King and Queen County,3615,-0.170679,-0.0328317,5645,45.8,0.19222788,48852,1,0.66022409,0.26484594,0.00644258,0.00154062,0.03095238,0.24003,0.07459,0,0,0.314759,0
51099,G5100990,Virginia,King George County,11967,-0.276474,-0.1878146,18475,37,0.34459746,84342,0.732,0.73804434,0.1672209,0.00245447,0.01195566,0.04441805,0.20111,0.08192,0.034979,0.01141,0.329629,0
51101,G5101010,Virginia,King William County,9088,-0.350944,-0.2378124,12240,40.9,0.18609407,64297,0.832,0.76256499,0.18525625,0.01330775,0.00823224,0.00773706,0.25642,0.089359,0.03571,0,0.42849,0.0465
51103,G5101030,Virginia,Lancaster County,6599,-0.09842,-0.0867691,9260,56.4,0.29744652,50118,1,0.68683854,0.28213478,0,0.00361827,0.01682497,0.27618,0.222189,0.118689,0.01141,0.63375,0
51105,G5101050,Virginia,Lee County,9353,-0.629429,-0.4442592,19965,43.2,0.11632819,31577,0.996,0.92942877,0.04122677,0.00333186,0.00152543,0.01798402,0.458629,0.06734,0.00231,0,0.547269,0.018489
51107,G5101070,Virginia,Loudoun County,180265,0.168468,0.04490191,222350,35.5,0.58840119,125672,0.126,0.58559742,0.07072717,0.00197277,0.16557176,0.13300868,0.055439,0.0707,0.146289,0.014759,0.38366,0.00064
51109,G5101090,Virginia,Louisa County,17507,-0.244796,-0.1374909,26750,44,0.2192535,54662,1,0.77452693,0.15682678,0.00358079,0.00561863,0.02550218,0.174129,0.092299,0.028379,0.008539,0.303439,0
51111,G5101110,Virginia,Lunenburg County,5577,-0.174902,-0.0497035,9860,45.2,0.11755658,39911,1,0.59871486,0.31381526,0.00144578,0.02626506,0.04216868,0.135199,0.106239,0,0,0.28775,0.046
51113,G5101130,Virginia,Madison County,6934,-0.317524,-0.1859692,10215,44.6,0.25644884,48271,1,0.85208048,0.07117817,0,0.00807804,0.0221765,0.17012,0.1448,0.02532,0,0.37812,0
51115,G5101150,Virginia,Mathews County,5292,-0.367916,-0.3128024,7360,51.5,0.26582092,64049,1,0.86008137,0.09821429,0.00531194,0.00531194,0.01005877,0.277899,0.230009,0.029289,0,0.5372,0
51117,G5101170,Virginia,Mecklenburg County,15177,-0.134025,-0.0697752,24980,48.2,0.17131301,40040,0.778,0.60075619,0.35454516,0.00150598,0.00140985,0.02621039,0.320899,0.104439,0.01632,0,0.44948,0.00715
51119,G5101190,Virginia,Middlesex County,5994,-0.259598,-0.2054276,9030,53.1,0.23371925,53093,1,0.77637957,0.19668158,0.00233035,0,0.00587248,0.176199,0.17511,0.03112,0,0.39812,0.015509
51121,G5101210,Virginia,Montgomery County,42695,0.01306,-0.0025116,76220,27.9,0.46013011,49712,0.249,0.84213233,0.04128483,0.00212904,0.06204038,0.03019737,0.16536,0.100099,0.03442,0.01157,0.35468,0.0006
51125,G5101250,Virginia,Nelson County,8247,-0.055903,0.02715152,11655,48.7,0.30053437,50994,1,0.81740948,0.1300654,0.00249477,0.00330389,0.03667993,0.324029,0.101329,0.040409,0,0.514049,0.01957
51127,G5101270,Virginia,New Kent County,12163,-0.373468,-0.3369853,15620,44,0.25958394,75303,1,0.79866341,0.12124084,0.00768042,0.00977507,0.02613336,0.183729,0.094359,0.025879,0,0.304189,0
51131,G5101310,Virginia,Northampton County,6134,0.092191,0.16407333,9350,48.4,0.21481146,37011,1,0.54142598,0.35591682,0.00115531,0.00816967,0.08243935,0.13205,0.18234,0.029219,0,0.43079,0.086849
51133,G5101330,Virginia,Northumberland County,8176,-0.195999,-0.148055,10230,55.5,0.27060411,54440,1,0.69898957,0.28952086,0.00488918,0.00048892,0.0035854,0.191319,0.208349,0,0,0.399839,0
51135,G5101350,Virginia,Nottoway County,6717,-0.130931,-0.0094946,12155,41.9,0.1524069,36849,0.523,0.55015664,0.38840228,0.00140656,0.00588198,0.03823285,0.23043,0.131389,0.00883,0.028199,0.41386,0.015009
51137,G5101370,Virginia,Orange County,17157,-0.264273,-0.1451633,26460,42.1,0.25936787,66990,0.578,0.79365125,0.12247297,0.00278152,0.00989304,0.0420956,0.26875,0.06428,0.01532,0,0.356829,0.00723
51139,G5101390,Virginia,Page County,10663,-0.495065,-0.2561596,18765,44.7,0.12900408,45030,0.802,0.94545225,0.0157414,0.00126268,0.0055137,0.01839303,0.151819,0.16583,0.01456,0.00541,0.33949,0
51141,G5101410,Virginia,Patrick County,8489,-0.549677,-0.3880615,14675,48.4,0.13600352,35999,1,0.89988999,0.05781078,0.00159516,0.00269527,0.02733773,0.30849,0.096269,0.00254,0.006219,0.42304,0.009519
51143,G5101430,Virginia,Pittsylvania County,31687,-0.391006,-0.273948,49220,46,0.14622735,43087,0.856,0.74281959,0.21092448,0.00056097,0.00418323,0.02434607,0.282509,0.076579,0,0.00208,0.36718,0.006019
51145,G5101450,Virginia,Powhatan County,16794,-0.463018,-0.4580998,22510,44.3,0.28497206,77684,0.997,0.83921375,0.1190695,0.00268684,0.00208584,0.01979778,0.220169,0.054799,0.05113,0.0118,0.337939,0
51147,G5101470,Virginia,Prince Edward County,9113,0.053593,0.12771945,18870,31.5,0.2320327,42283,0.632,0.62226459,0.32560558,0.00550332,0.01286996,0.02443992,0.112799,0.10193,0.02991,0,0.25924,0.01232
51149,G5101490,Virginia,Prince George County,16140,-0.169179,-0.1176617,28740,37,0.22061824,64805,0.534,0.55976529,0.3125,0.00541631,0.02078908,0.07290782,0.228159,0.05506,0.035049,0.01842,0.337069,0
51153,G5101530,Virginia,Prince William County,144854,0.210763,0.16023197,274535,34.4,0.39450993,98546,0.042,0.4554178,0.1992336,0.00244348,0.07872777,0.21891441,0.09162,0.04638,0.148139,0.00982,0.36111,0.01723
51155,G5101550,Virginia,Pulaski County,15112,-0.405486,-0.247139,27780,45.6,0.18216386,49469,0.469,0.91091612,0.05288084,0.00037772,0.00342854,0.01525409,0.259949,0.14218,0.002319,0,0.409579,0.005049
51157,G5101570,Virginia,Rappahannock County,4444,-0.176667,-0.0759697,5845,49.1,0.32420827,58026,1,0.89441748,0.04193635,0.00188781,0.00647249,0.0346548,0.17903,0.12668,0.05439,0,0.3605,0
51159,G5101590,Virginia,Richmond County,3651,-0.236547,-0.1554377,7090,43.5,0.13430154,44919,1,0.61366712,0.26026162,0.00281913,0.022553,0.06326116,0.408899,0.11768,0,0,0.52658,0
51161,G5101610,Virginia,Roanoke County,50149,-0.275942,-0.2521233,72205,43.7,0.34091723,60380,0.185,0.86913673,0.05688965,0.00106775,0.02754792,0.02687523,0.243259,0.08415,0.03828,0.016899,0.385779,0.001179
51163,G5101630,Virginia,Rockbridge County,10685,-0.29384,-0.177852,18295,48.5,0.25123387,52478,0.916,0.93171492,0.02547884,0.00097996,0.00614699,0.01563474,0.151789,0.139639,0,0,0.29493,0
51165,G5101650,Virginia,Rockingham County,36536,-0.44346,-0.4050077,58295,41.6,0.24561897,55029,0.593,0.89943514,0.01856504,0.00126232,0.00682163,0.06201946,0.24055,0.165289,0.00224,0,0.409639,0
51167,G5101670,Virginia,Russell County,12195,-0.587212,-0.3691264,22225,44.1,0.13117094,38370,0.882,0.96800486,0.00990241,0.00050048,0.00117971,0.01136811,0.249199,0.0471,0.00291,0.00176,0.30924,0.008199
51169,G5101690,Virginia,Scott County,10055,-0.66,-0.5048038,18070,45.7,0.12560562,38017,0.821,0.96916615,0.0067477,0.00160872,0.00277058,0.01269104,0.29529,0.12353,0.00354,0,0.422399,0
51171,G5101710,Virginia,Shenandoah County,20335,-0.43002,-0.313271,32575,44.8,0.19430035,50450,0.666,0.88897963,0.01824673,0.00037334,0.00557669,0.06699022,0.15193,0.270399,0.032719,0.008,0.463269,0
51173,G5101730,Virginia,Smyth County,12825,-0.549651,-0.3293418,24960,44.3,0.1479019,38906,0.753,0.94376924,0.02068987,0.00063466,0.0029829,0.01948402,0.234939,0.132639,0.007389,0.01105,0.38612,0
51175,G5101750,Virginia,Southampton County,8872,-0.162199,-0.0319516,14630,45.6,0.16088849,51032,0.98,0.60412225,0.35170302,0.00235088,0.00131212,0.0137226,0.260639,0.096069,0,0,0.39375,0.033549
51177,G5101770,Virginia,Spotsylvania County,62083,-0.166491,-0.1152068,92210,37.3,0.29596174,79742,0.323,0.7014499,0.15667939,0.00277905,0.02501916,0.08620463,0.20287,0.050289,0.07865,0.02053,0.38493,0
51179,G5101790,Virginia,Stafford County,65350,-0.090393,-0.0874503,97710,35,0.37333197,97528,0.198,0.64701035,0.16566343,0.0028449,0.0318815,0.11188982,0.13858,0.05974,0.048759,0.015019,0.26556,0.002759
51181,G5101810,Virginia,Surry County,3976,0.107143,0.21007428,5450,48.2,0.22820823,56632,1,0.51938791,0.46100134,0.00193136,0.00371416,0.00356559,0.209409,0.07268,0,0,0.340889,0.058659
51183,G5101830,Virginia,Sussex County,5036,0.163362,0.24577206,10535,42.2,0.11261997,37917,1,0.38310748,0.5582545,0.00323873,0.00434671,0.02693258,0.138,0.18855,0.00372,0.010589,0.36643,0.025559
51185,G5101850,Virginia,Tazewell County,18495,-0.661047,-0.5742161,34700,43.7,0.14561001,38238,0.519,0.94073835,0.03027648,0.00122213,0.00352803,0.00887772,0.212319,0.138229,0.00475,0.020809,0.377459,0.001179
51187,G5101870,Virginia,Warren County,17791,-0.367706,-0.2046353,29530,40.8,0.20046603,63734,0.504,0.87955781,0.03839514,0.00162342,0.01087433,0.03983817,0.112359,0.128009,0.06912,0.014609,0.32804,0.00327
51191,G5101910,Virginia,Washington County,25715,-0.532634,-0.431687,43830,45.3,0.24776915,43835,0.717,0.95484037,0.01268282,0.00042154,0.00562663,0.01414904,0.302139,0.11634,0.006559,0,0.429879,0.00354
51193,G5101930,Virginia,Westmoreland County,8291,-0.071379,0.06945813,13750,46.5,0.21190771,51566,0.788,0.63680968,0.2682565,0.00445002,0.00302373,0.06104519,0.17933,0.131259,0.09895,0,0.409879,0
51195,G5101950,Virginia,Wise County,14991,-0.618941,-0.4871488,31770,40,0.14424659,36352,0.567,0.91944902,0.0514049,0.00087338,0.00446674,0.01230224,0.21956,0.059229,0.003379,0.00888,0.29398,0.00287
51197,G5101970,Virginia,Wythe County,13250,-0.545305,-0.3674543,23195,43.9,0.16590492,42888,0.753,0.94052312,0.03383497,0.0012341,0.00733605,0.01100408,0.2666,0.202669,0.01023,0.01871,0.50231,0.00407
51199,G5101990,Virginia,York County,34062,-0.171112,-0.2067859,48535,39.5,0.43224515,83410,0.061,0.72493612,0.12885728,0.00189782,0.05200317,0.0568299,0.18696,0.12862,0.05363,0.00632,0.379949,0
51510,G5105100,Virginia,Alexandria city,74384,0.580137,0.43522088,100825,36.2,0.62088819,89200,0,0.52036337,0.21068441,0.00064038,0.0632786,0.16741598,0.080659,0.121269,0.13286,0.020929,0.456899,0.048679
51520,G5105200,Virginia,Bristol city,6966,-0.434727,-0.3097333,13500,42,0.23433043,35801,0,0.88056517,0.06689735,0.00207613,0.00069204,0.01978085,0.546899,0.207909,0.09414,0.0605,0.920659,0.00673
51530,G5105300,Virginia,Buena Vista city,2395,-0.30619,-0.2553444,5200,35.1,0.16154033,29109,0.039,0.88517398,0.01664145,0,0.07337368,0.01255673,0.349769,0.09173,0,0.225409,0.666919,0
51540,G5105400,Virginia,Charlottesville city,22211,0.664872,0.53521127,34855,30.3,0.50038556,50727,0,0.65962493,0.18639378,0.00309632,0.0690632,0.05039747,0.263439,0.174349,0.247889,0,0.815799,0.01173
51550,G5105500,Virginia,Chesapeake city,111827,-0.012599,0.01043242,172030,36.7,0.30375268,69978,0.076,0.58896455,0.29265762,0.00190399,0.03192192,0.05272005,0.19765,0.06925,0.05946,0.01182,0.38647,0.030179
51570,G5105700,Virginia,Colonial Heights city,8427,-0.391865,-0.3939007,13255,40.6,0.21862249,49639,0,0.75583913,0.12971403,0.0046713,0.03600319,0.05303635,0.736779,0.13928,0.165409,0.061229,1.10275,0
51580,G5105800,Virginia,Covington city,2369,-0.18262,0.14763949,4465,43,0.1126976,34703,0,0.81469027,0.14548673,0,0.00637168,0.01256637,0.54387,0.450759,0.023649,0.050329,1.13454,0.06593
51590,G5105900,Virginia,Danville city,18862,0.198185,0.22050089,32385,41.5,0.18209559,33721,0.045,0.44386213,0.48826723,0.001322,0.01069405,0.0358593,0.44905,0.10106,0.058159,0.014259,0.71736,0.010869
51595,G5105950,Virginia,Emporia city,2367,0.313055,0.33642433,4015,39.5,0.15328467,27169,0.063,0.31626235,0.63953279,0,0.00233603,0.03252471,0.30218,0.127719,0.015349,0,0.756539,0.021089
51600,G5106000,Virginia,Fairfax city,11854,0.304655,0.16132084,15750,39.6,0.54727087,104065,0,0.5907282,0.0477138,0.00059272,0.15414903,0.16672312,0.35506,0.183909,0.441079,0,1.22034,0.007889
51610,G5106100,Virginia,Falls Church city,7667,0.579477,0.39417262,9595,38.9,0.8021012,115244,0,0.72089432,0.05376186,0,0.09141722,0.09921306,0.252509,0.29411,0.51346,0,1.39799,0
51620,G5106200,Virginia,Franklin city,4040,0.269779,0.30665138,6270,38.7,0.22389872,38333,0.033,0.37762986,0.58599786,0,0.0039225,0.01069773,0.168139,0.172919,0.040079,0.03857,0.59485,0.173969
51630,G5106300,Virginia,Fredericksburg city,11135,0.26305,0.26851447,20995,29.5,0.42296697,53980,0.012,0.60072524,0.21764262,0.00093347,0.02236743,0.10824687,1.03566,0.31092,0.526429,0,1.92461,0.02948
51640,G5106400,Virginia,Galax city,2363,-0.388047,-0.1897233,4825,45.1,0.09633677,31110,0.137,0.74234471,0.0685331,0.00043745,0.00116652,0.17454068,0.458529,0.309569,0,0,0.76825,0
51650,G5106500,Virginia,Hampton city,61489,0.375425,0.42601895,104855,35.6,0.24000708,49890,0.002,0.39715182,0.49271506,0.00323125,0.02423441,0.05289899,0.24003,0.09409,0.03949,0.00856,0.4706,0.032579
51660,G5106600,Virginia,Harrisonburg city,17693,0.21953,0.13397037,38750,24,0.36248164,40494,0,0.68333365,0.06387195,0.00113507,0.03915043,0.18184267,0.19236,0.122599,0.093329,0.021059,0.507709,0.0035
51670,G5106700,Virginia,Hopewell city,8968,0.093139,0.15945078,15990,36.5,0.14385965,40814,0,0.49892531,0.38854559,0.00102991,0.01226939,0.07182518,0.348589,0.11801,0.04117,0,0.513429,0
51678,G5106780,Virginia,Lexington city,2448,0.303448,0.12653517,6335,21.5,0.44887485,34464,0,0.80542922,0.08996589,0,0.03951109,0.04178511,0.34081,0.19881,0.11801,0.0541,0.75845,0.046289
51680,G5106800,Virginia,Lynchburg city,35349,-0.089428,-0.1058494,60840,28.6,0.33288636,40728,0.027,0.62999175,0.28228049,0.00255222,0.0265253,0.03339471,0.6467,0.18521,0.05285,0.016539,0.96312,0.009689
51683,G5106830,Virginia,Manassas city,15210,0.160275,0.13256579,23390,33.4,0.30076249,74371,0,0.43490729,0.13020973,0.00449586,0.05288099,0.34095604,0.15999,0.218639,0.716899,0.053149,1.29441,0.04088
51685,G5106850,Virginia,Manassas Park city,5214,0.281154,0.25343643,8460,33.1,0.30420775,75027,0,0.37473937,0.12630315,0.00082138,0.09945031,0.36526189,0.21986,0,0,0.06439,0.284449,0
51690,G5106900,Virginia,Martinsville city,5873,0.234298,0.24554424,10265,42.7,0.18280821,31719,0,0.46601727,0.46454136,0.00258284,0.00250904,0.0470814,0.49562,0.208449,0.04703,0,0.79473,0.04334
51700,G5107000,Virginia,Newport News city,68432,0.26613,0.30046322,133205,32.9,0.24722604,50089,0,0.44719888,0.3940839,0.00257701,0.02940982,0.08385736,0.159569,0.093349,0.049549,0.01392,0.37287,0.015289
51710,G5107100,Virginia,Norfolk city,75172,0.425373,0.45425824,188110,30.2,0.26611648,45268,0,0.43842685,0.41353307,0.0040574,0.03347251,0.0742459,0.17133,0.10278,0.047189,0.013169,0.455459,0.049439
51720,G5107200,Virginia,Norton city,1456,-0.436986,-0.2205094,3090,39.6,0.17321429,26000,0.026,0.86324786,0.05957768,0.00075415,0.0331825,0.02589241,0.38605,0.010859,0.037649,0,0.465389,0.03032
51730,G5107300,Virginia,Petersburg city,13717,0.76672,0.8018607,24815,38.8,0.16588278,32169,0.021,0.14988905,0.76547801,0.00306279,0.01112604,0.04497297,0.312459,0.185319,0.02896,0.014929,0.80423,0.15583
51735,G5107350,Virginia,Poquoson city,7114,-0.486415,-0.5112581,9250,43.4,0.39785706,84643,0.065,0.92393106,0.01068943,0.00049718,0.01607557,0.02353331,0.16658,0.2344,0,0,0.41243,0
51740,G5107400,Virginia,Portsmouth city,43000,0.362926,0.42774705,72180,35,0.21071952,47050,0,0.38943073,0.52221794,0.00416359,0.01171009,0.03880463,0.23499,0.11337,0.03724,0,0.44893,0.02341
51750,G5107500,Virginia,Radford city,6032,0.047165,0.03926653,15020,22.7,0.34086352,31457,0.029,0.83021064,0.09915047,0.00040731,0.01757244,0.02955894,0.20856,0.15358,0,0,0.3725,0.010179
51760,G5107600,Virginia,Richmond city,94724,0.634668,0.57263065,168395,33.2,0.3669105,41187,0,0.39831068,0.48359805,0.00161921,0.02108657,0.06333353,0.235,0.23327,0.09079,0.00646,0.74732,0.1045
51770,G5107700,Virginia,Roanoke city,41728,0.189961,0.22769269,72730,38.1,0.2290452,39201,0,0.60069063,0.28102568,0.00081547,0.02709179,0.05968046,0.36831,0.183039,0.05531,0,0.73597,0.03534
51775,G5107750,Virginia,Salem city,12129,-0.247362,-0.2061211,19975,40.6,0.2689838,52351,0,0.85721629,0.07441677,0.00079083,0.01945433,0.0334915,0.37735,0.2149,0.04931,0.06475,0.71071,0.00282
51790,G5107900,Virginia,Staunton city,11144,0.01777,0.04067797,19360,42.6,0.33669937,42948,0.037,0.81728151,0.11058843,0.00259965,0.01002723,0.02702814,0.299079,0.244669,0.094209,0.015199,0.665879,0.00686
51800,G5108000,Virginia,Suffolk city,41929,0.12197,0.15145891,64145,38.4,0.26590583,65435,0.216,0.50043073,0.41368696,0.00143578,0.01598879,0.03750244,0.194139,0.085829,0.009679,0.006099,0.3255,0.02303
51810,G5108100,Virginia,Virginia Beach city,171876,-0.035383,-0.0253864,332915,35.4,0.34242322,67719,0.015,0.62868635,0.18551007,0.00198562,0.06379785,0.07646315,0.15271,0.075959,0.107359,0.00758,0.37643,0.009449
51820,G5108200,Virginia,Waynesboro city,9114,-0.112668,-0.1080651,15765,39.5,0.22629928,45097,0.025,0.77412712,0.11948891,0.00126369,0.01076477,0.07240476,0.28335,0.215219,0.07798,0.034659,0.629769,0.00881
51830,G5108300,Virginia,Williamsburg city,7534,0.430239,0.28665462,12395,24.4,0.56709484,50091,0,0.68714972,0.14738457,0.00106752,0.06031492,0.07412597,0.413629,0.445759,0,0,0.86011,0
51840,G5108400,Virginia,Winchester city,10574,0.035061,0.01437451,18915,37,0.31271079,46466,0,0.67629529,0.09514059,0.00270577,0.02080515,0.16486892,0.19452,0.26604,0.291189,0.04106,0.840059,0.02778
