name_2012,gisjoin,state_2012,2012votes,swing2008to12,obamamargin2012,medianage_2012,bachelorabove_2012,medianincome_2012,rural,white_2012,black_2012,native_2012,asian_2012,hispanic_2012,otherrace_2012,evangelical_2012,mainlineprotestant_2012,catholic_2012,mormon_2012,other religion,County Power Index 2012
Effingham,G1301030,Georgia,20816,-0.004883401,-0.511577633,35.4,0.169124996,62953,0.671,0.831170587,0.130305488,0.003379292,0.00892133,0.018248175,0.007975128,0.276819,0.0879,0.00766,0.009189,0.000031,0.00533737
Elbert,G1301050,Georgia,8143,-0.025472596,-0.20606656,41.2,0.111937003,35053,0.706,0.682790392,0.288252715,0.001645278,0.000658111,0.023692004,0.0029615,0.36656,0.11867,0.00883,0.009519,0.000051,0.00208792
Emanuel,G1301070,Georgia,8083,-0.021080429,-0.268835828,36.9,0.098594432,31675,0.669,0.643905361,0.313566936,0.004192872,0.001497454,0.030548068,0.006289308,0.271089,0.056729,0.021899,0.00646,0,0.00207254
Evans,G1301090,Georgia,3563,0.001568506,-0.280662363,35.9,0.137229807,36602,0.613,0.670299728,0.310626703,0.004768392,0,0.01226158,0.002043597,0.293639,0.110269,0.02273,0,0.00018,0.00091358
Fannin,G1301110,Georgia,10017,-0.090981047,-0.581910752,48.4,0.154050992,35446,1,0.968371112,0.003426463,0.010806537,0.000210859,0.009488666,0.007696363,0.56908,0.038509,0.02284,0,0.00025,0.00256843
Fayette,G1301130,Georgia,58568,-0.006520149,-0.313123207,42.3,0.421125156,81242,0.182,0.732609998,0.191439792,0.001464421,0.022898223,0.039139985,0.01244758,0.3883,0.146659,0.097519,0.011789,0.00695,0.01501724
Floyd,G1301150,Georgia,32829,-0.035190504,-0.39882421,37.7,0.18232422,41442,0.368,0.816618076,0.141618076,0.001895044,0.008090379,0.024562682,0.007215743,0.477449,0.07615,0.05484,0.0077,0.00128,0.00841758
Forsyth,G1301170,Georgia,81731,-0.047565375,-0.628121521,37,0.433449115,87585,0.099,0.891936862,0.02383415,0.002563295,0.032738229,0.040248235,0.008679228,0.254449,0.06267,0.094829,0.00516,0.000429,0.0209564
Franklin,G1301190,Georgia,7762,-0.079884699,-0.594563257,40,0.134534253,32179,0.889,0.891447368,0.083433014,0.001196172,0.007476077,0.009569378,0.00687799,0.592779,0.09079,0,0,0.00045,0.00199023
Fulton,G1301210,Georgia,397413,-0.051948207,0.297790963,34.2,0.484062744,57664,0.011,0.464929922,0.460461549,0.001596407,0.031982909,0.029815239,0.011213973,0.222039,0.18111,0.09928,0.00728,0.04711,0.10189946
Gilmer,G1301230,Georgia,11018,-0.112731813,-0.632419677,42.9,0.144956413,37257,0.876,0.953087602,0.00454763,0.002872188,0,0.026807085,0.012685495,0.32348,0.072209,0.03959,0.012189,0.001281,0.00282509
Glascock,G1301250,Georgia,1333,-0.024751986,-0.719429858,39.4,0.093121198,32346,1,0.90022173,0.090909091,0,0,0.001773836,0.007095344,0.44062,0.03342,0,0,0,0.00034179
Glynn,G1301270,Georgia,33133,-0.035876,-0.269912172,40,0.258216923,49986,0.206,0.712421667,0.242853464,0.001888574,0.007640141,0.026182505,0.009013649,0.26717,0.156469,0.06543,0.01491,0.00653,0.00849553
Gordon,G1301290,Georgia,16897,-0.075082765,-0.577439782,36,0.139040611,40661,0.516,0.911270322,0.043813723,0.003582254,0.006475613,0.030862497,0.003995591,0.424149,0.043759,0.11093,0.0064,0.000069,0.00433251
Grady,G1301310,Georgia,9396,-0.027841464,-0.26660281,38.2,0.107217381,32206,0.624,0.676035932,0.297015358,0.006954506,0.000579542,0.013039699,0.006374964,0.413699,0.06153,0.024589,0.00892,0.000119,0.0024092
Greene,G1301330,Georgia,8323,-0.074028267,-0.224678602,46.4,0.193737271,40728,0.827,0.616471538,0.347194187,0.000807428,0.000807428,0.023011708,0.011707711,0.21902,0.117859,0.093159,0,0.00038,0.00213408
Gwinnett,G1301350,Georgia,296728,0.010275808,-0.092158475,33.8,0.344705432,61944,0.005,0.577457812,0.242986528,0.002089234,0.082223203,0.080629355,0.014613869,0.242569,0.083459,0.08417,0.008439,0.021291,0.07608313
Habersham,G1301370,Georgia,14641,-0.075062358,-0.673792774,38.6,0.179242666,41894,0.588,0.890194159,0.0419318,0.003100016,0.01696851,0.039158101,0.008647414,0.47041,0.07209,0.070349,0.01499,0.00009,0.00375405
Hall,G1301390,Georgia,61364,-0.052898059,-0.561925559,34.5,0.220967756,52174,0.206,0.813181323,0.082803416,0.001907703,0.014444041,0.079669331,0.007994186,0.45616,0.063359,0.21321,0.00847,0.00874,0.01573416
Hancock,G1301410,Georgia,4088,-0.009668959,0.621086106,42.1,0.109941345,22716,0.616,0.260754467,0.731303772,0.000529451,0.003309067,0.003309067,0.000794176,0.120799,0.0421,0,0,0.00064,0.00104819
Haralson,G1301430,Georgia,10376,-0.063943121,-0.641576716,39.2,0.12406015,39227,0.774,0.932549941,0.046768508,0.001175088,0.0039953,0.005640423,0.00987074,0.42286,0.054409,0,0.01115,0,0.00266048
Harris,G1301450,Georgia,15488,-0.021727546,-0.455320248,42.3,0.281619117,68816,0.967,0.784977301,0.174164259,0.003714404,0.006397028,0.021667355,0.009079653,0.239099,0.04434,0.029379,0.010089,0.00009,0.00397123
Hart,G1301470,Georgia,9511,-0.066314169,-0.383450741,42.8,0.156805746,35647,0.745,0.790906756,0.189827896,0,0,0.017980992,0.001284357,0.516279,0.0844,0.105099,0.004519,0.00004,0.00243869
Heard,G1301490,Georgia,4172,-0.0352901,-0.530201342,39.4,0.074164212,39947,1,0.865373645,0.114660582,0,0,0.009697661,0.010268112,0.44972,0.037009,0,0,0.00034,0.00106973
Henry,G1301510,Georgia,91378,0.041696401,-0.032972926,35.5,0.250037272,62377,0.139,0.579267853,0.343518052,0.000972833,0.023059739,0.039742019,0.013439504,0.250199,0.062909,0.018469,0.003379,0.000321,0.02342996
Houston,G1301530,Georgia,58056,-0.004009101,-0.206007992,34.4,0.248227109,56265,0.1,0.656935411,0.278374427,0.001714315,0.018000303,0.031714819,0.013260727,0.327389,0.107549,0.04377,0.012949,0.019871,0.01488596
Irwin,G1301550,Georgia,3709,-0.008835297,-0.376651389,37.2,0.079000154,38770,0.647,0.715363512,0.279835391,0.001371742,0,0.002057613,0.001371742,0.35385,0.03732,0,0,0.0001,0.00095101
Jackson,G1301570,Georgia,23704,-0.069835638,-0.628459332,36.8,0.187020485,53393,0.6,0.87957993,0.070361727,0.001750292,0.009568261,0.030688448,0.008051342,0.29148,0.055929,0.004429,0.009259,0.000151,0.00607787
Jasper,G1301590,Georgia,6031,-0.044335438,-0.379870668,37.7,0.142763732,43768,0.818,0.758104738,0.214962594,0.006982544,0.007481297,0.006982544,0.005486284,0.23,0.066909,0,0,0.00065,0.00154639
Jeff Davis,G1301610,Georgia,5336,-0.034184144,-0.509932534,35.7,0.113595037,35203,0.695,0.788498099,0.148764259,0.002376426,0,0.056558935,0.003802281,0.443259,0.02641,0.03073,0.022429,0,0.00136819
Jefferson,G1301630,Georgia,7298,0.022523204,0.172924089,38.1,0.086575788,27612,0.807,0.440143655,0.55387071,0.000798085,0.002793296,0.001995211,0.000399042,0.341759,0.098519,0.00354,0,0.0003,0.00187126
Jenkins,G1301650,Georgia,3390,0.014277629,-0.117699115,38.6,0.137893197,27039,0.661,0.61440678,0.361016949,0,0,0.019491525,0.005084746,0.460189,0.08717,0.01583,0,0.00036,0.00086922
Johnson,G1301670,Georgia,3772,0.03581373,-0.300901379,40.2,0.118592965,34521,0.654,0.639260676,0.341618866,0.001274697,0.010197578,0.003186743,0.00446144,0.340579,0.036969,0,0,0,0.00096717
Jones,G1301690,Georgia,12105,-0.028578328,-0.286658406,39.1,0.193577163,53085,0.677,0.742265588,0.248215136,0,0.003807711,0.003569729,0.002141837,0.250199,0.049149,0,0.011269,0.000381,0.00310381
Lamar,G1301710,Georgia,7592,-0.026670826,-0.302555321,38.2,0.126535836,39224,0.609,0.659950513,0.316366207,0.002827854,0.003181336,0.014492754,0.003181336,0.500029,0.05214,0,0,0.00087,0.00194664
Lanier,G1301730,Georgia,2972,0.014798989,-0.237550471,32.7,0.128135916,41867,0.711,0.725931131,0.238229094,0,0.023190443,0.008432888,0.004216444,0.27367,0.05021,0.03413,0,0,0.00076204
Laurens,G1301750,Georgia,19604,-0.011504657,-0.226331361,38,0.155049742,35912,0.566,0.633888262,0.341845373,0.000846501,0.008041761,0.009311512,0.006066591,0.43754,0.086819,0.015259,0.008589,0.000141,0.0050266
Lee,G1301770,Georgia,13628,-0.00079712,-0.522307015,35.9,0.191489362,58400,0.362,0.779459191,0.188786902,0.001984619,0.008930786,0.01339618,0.007442322,0.29811,0.039049,0,0,0.00092,0.00349431
Liberty,G1301790,Georgia,16170,0.018827695,0.30253556,27.6,0.176677951,44295,0.232,0.457713702,0.411624475,0.002951527,0.02134181,0.085480758,0.020887728,0.1833,0.03098,0.01984,0.017789,0.00098,0.0041461
Lincoln,G1301810,Georgia,4426,-0.031078193,-0.27586986,45.2,0.113603473,34347,1,0.670119522,0.316334661,0.002390438,0.003187251,0.002390438,0.005577689,0.284769,0.109549,0,0,0.00038,0.00113486
Long,G1301830,Georgia,3802,0.013620749,-0.227248816,30.2,0.117647059,40044,0.813,0.654327424,0.263295099,0.008863399,0.001564129,0.058915537,0.013034411,0.201949,0.00712,0,0,0.00007,0.00097486
Lowndes,G1301850,Georgia,39137,-0.005661335,-0.098551243,29.8,0.222847987,38348,0.272,0.602133863,0.347683146,0.00210905,0.008250109,0.029092488,0.010731344,0.357819,0.08378,0.036609,0.01021,0.007559,0.010035
Lumpkin,G1301870,Georgia,10905,-0.086208927,-0.604493352,36.1,0.227757819,44595,0.839,0.938012959,0.016198704,0.00475162,0.003239741,0.023542117,0.01425486,0.112989,0.0845,0.04185,0,0.00244,0.00279612
McDuffie,G1301890,Georgia,9592,-0.001345246,-0.149186822,38.5,0.132943085,38855,0.61,0.603904282,0.376574307,0.003148615,0.000251889,0.007871537,0.00824937,0.406259,0.07415,0.02619,0,0.00133,0.00245946
McIntosh,G1301910,Georgia,6341,-0.025493168,-0.085948589,43.5,0.146246765,39506,0.743,0.628095453,0.353444394,0.004052229,0.004052229,0.009905448,0.000450248,0.16452,0.056229,0.027699,0.017859,0.000211,0.00162588
Macon,G1301930,Georgia,4781,0.039674543,0.348462665,38.9,0.098389248,30906,0.532,0.352183908,0.623448276,0.00183908,0.003678161,0.017011494,0.00183908,0.17537,0.042329,0.01425,0,0.01506,0.00122588
Madison,G1301950,Georgia,11104,-0.072840431,-0.535752882,38.8,0.13405394,41404,0.919,0.896075581,0.07873062,0.003633721,0.000193798,0.013565891,0.007800388,0.379839,0.05224,0,0,0.00004,0.00284714
Marion,G1301970,Georgia,3170,0.021385598,-0.10126183,41.2,0.083990401,33875,1,0.629510826,0.333600642,0,0.004009623,0.024859663,0.008019246,0.194919,0.05342,0.02139,0,0.00172,0.00081281
Meriwether,G1301990,Georgia,9264,-0.002272836,-0.056670984,41.6,0.09836505,37660,0.833,0.601431981,0.375894988,0.002684964,0.001491647,0.011933174,0.006563246,0.288199,0.07703,0.006589,0,0.002,0.00237535
Miller,G1302010,Georgia,2775,0.015354273,-0.37945946,41.2,0.105608157,32432,1,0.710869565,0.273913044,0.002173913,0,0.007608696,0.005434783,0.32,0.063179,0,0,0.00049,0.00071153
Mitchell,G1302050,Georgia,8275,0.031574643,-0.008942598,37.2,0.0957638,32838,0.545,0.496108389,0.474776593,0,0.000864803,0.020178726,0.00807149,0.37922,0.04988,0.011019,0,0.00017,0.00212177
Monroe,G1302070,Georgia,12277,-0.057256738,-0.372729494,40.7,0.187420829,47323,0.802,0.734714004,0.241863905,0.000739645,0.008629191,0.013560158,0.000493097,0.2338,0.05896,0,0,0.00155,0.00314791
Montgomery,G1302090,Georgia,3832,0.012655631,-0.39848643,36.8,0.1564964,33569,0.987,0.710565476,0.274553571,0,0.00297619,0.009672619,0.002232143,0.300339,0.041869,0,0,0,0.00098255
Morgan,G1302110,Georgia,9027,-0.063835388,-0.380303534,41.3,0.222964714,44908,0.754,0.741741742,0.240990991,0.001876877,0.0003003,0.010885886,0.004204204,0.338089,0.12833,0.01976,0.007049,0.000231,0.00231459
Murray,G1302130,Georgia,11217,-0.073256249,-0.526076491,36.5,0.083274607,36928,0.701,0.930856933,0.008458992,0.002390585,0.003677823,0.047995587,0.006620081,0.32043,0.02367,0,0,0,0.00287612
Muscogee,G1302150,Georgia,70603,0.016358744,0.213347875,33.4,0.221033089,41443,0.03,0.477746846,0.438699881,0.00227774,0.016848042,0.045735565,0.018691927,0.34425,0.105409,0.04602,0.014429,0.01491,0.0181031
Newton,G1302170,Georgia,43234,0.00827417,0.020099921,34.6,0.190742821,51336,0.312,0.575713559,0.375481153,0.00283245,0.009514126,0.021642821,0.014815891,0.227409,0.069409,0.03171,0.006099,0.001061,0.0110855
Oconee,G1302190,Georgia,17817,-0.061195444,-0.487006791,39.1,0.440568047,77571,0.503,0.892210343,0.05280384,0.000174558,0.021819769,0.027929304,0.005062186,0.376519,0.11348,0,0,0.0004,0.0045684
Oglethorpe,G1302210,Georgia,6273,-0.075976971,-0.37254902,41.4,0.181546433,42428,0.993,0.796103308,0.176710467,0.000362483,0.002265519,0.017217943,0.007340281,0.19162,0.014359,0,0,0.002279,0.00160844
Paulding,G1302230,Georgia,57399,-0.050496303,-0.435913518,34,0.230290055,63190,0.201,0.79373678,0.157302791,0.003972553,0.005571893,0.031109735,0.008306248,0.191689,0.0361,0.01907,0.00796,0.000209,0.0147175
Peach,G1302250,Georgia,11516,0.007233076,0.074765544,33.9,0.184237523,41488,0.382,0.488003958,0.478110314,0.000494682,0.00445214,0.023497403,0.005441504,0.28872,0.050119,0.026359,0,0.01701,0.00295278
Pickens,G1302270,Georgia,12680,-0.096563325,-0.676025237,41.7,0.220411499,50829,0.731,0.967318808,0.010449088,0.003334815,0.001556247,0.011338373,0.006002668,0.123239,0.06734,0.04584,0,0.00027,0.00325124
Pierce,G1302290,Georgia,6846,-0.038212641,-0.663599182,38.6,0.101223491,39326,0.794,0.886109037,0.087752054,0.002987304,0.001120239,0.012696042,0.009335325,0.53657,0.04889,0,0,0,0.00175536
Pike,G1302310,Georgia,8109,-0.048954896,-0.655074609,38.3,0.165952707,56658,0.99,0.867413993,0.112872053,0.002705837,0.002319289,0.007730963,0.006957866,0.34468,0.032119,0,0,0.00229,0.0020792
Polk,G1302330,Georgia,13608,-0.044493503,-0.4553204,36.9,0.11413514,38861,0.514,0.825733475,0.126723224,0.001767409,0.005655709,0.033227289,0.006892895,0.440889,0.061049,0.07867,0.007469,0.00017,0.00348919
Pulaski,G1302350,Georgia,3682,-0.035204047,-0.33269962,43.3,0.077765237,34659,0.667,0.648322851,0.339098533,0,0,0.008385744,0.004192872,0.329639,0.057789,0,0,0.00516,0.00094409
Putnam,G1302370,Georgia,9222,-0.043024721,-0.356647148,44.8,0.187875586,40115,0.809,0.717156105,0.250695518,0,0.001545595,0.026275116,0.004327666,0.21406,0.076349,0,0,0.00085,0.00236459
Quitman,G1302390,Georgia,1128,0.011430918,0.090425532,40.4,0.056166056,32750,0.731,0.518324607,0.471204189,0.002094241,0.007853403,0,0.00052356,0.277759,0.042579,0,0,0.0004,0.00028923
Rabun,G1302410,Georgia,7463,-0.10336182,-0.562106392,45.4,0.258579882,32995,0.793,0.956486043,0.013136289,0,0.002873563,0.020525452,0.006978654,0.503689,0.111819,0.123989,0,0.08909,0.00191357
Randolph,G1302430,Georgia,3058,0.019166106,0.163178548,39.2,0.143788344,32688,0.506,0.401032702,0.568846816,0.000688468,0.007745267,0.003442341,0.018244406,0.32154,0.05195,0.00453,0,0.00881,0.00078409
Richmond,G1302450,Georgia,79020,0.019699478,0.338078967,33.1,0.198448369,38952,0.092,0.41939521,0.516946286,0.002908943,0.01292112,0.033148424,0.014680016,0.253909,0.095379,0.07912,0.00763,0.018049,0.02026128
Rockdale,G1302470,Georgia,38085,0.06999513,0.165603256,37.2,0.250352907,54704,0.149,0.496239952,0.442907771,0.002074509,0.018411272,0.032068459,0.008298038,0.243039,0.07959,0.07276,0.008,0.00041,0.00976526
Schley,G1302490,Georgia,1748,-0.034640938,-0.479405034,37.7,0.134366925,40612,1,0.673076923,0.285502959,0,0.01183432,0.026627219,0.00295858,0.306589,0.107189,0,0,0.004589,0.0004482
Screven,G1302510,Georgia,6100,-0.022533787,-0.084098361,39.7,0.116971279,34634,0.789,0.571560055,0.41647492,0.000368155,0.000920387,0.001840773,0.008835711,0.33379,0.13637,0.01165,0,0.00021,0.00156408
Seminole,G1302530,Georgia,3769,-0.039588341,-0.203502255,43.7,0.119174434,28909,0.686,0.673163418,0.308845577,0,0.00149925,0.009745127,0.006746627,0.50006,0.1062,0.0079,0,0.000109,0.0009664
Spalding,G1302550,Georgia,25088,-0.011972654,-0.199816645,37.1,0.155965267,40655,0.416,0.657982202,0.309317037,0.004074193,0.004074193,0.018012223,0.006540152,0.54923,0.104459,0.02953,0.01556,0.00715,0.00643274
Stephens,G1302570,Georgia,9498,-0.062002894,-0.535902295,40.5,0.146581492,37535,0.586,0.877998979,0.107708014,0.003062787,0.004083716,0.003062787,0.004083716,0.535279,0.055969,0.020519,0,0.00004,0.00243535
Stewart,G1302590,Georgia,2076,0.030439041,0.278420039,41.6,0.082867784,28222,1,0.315555556,0.673333333,0,0,0.01,0.001111111,0.12909,0.067349,0,0,0.013869,0.0005323
Sumter,G1302610,Georgia,11831,0.024033113,0.084270138,34.2,0.197704146,33528,0.418,0.466865544,0.498828042,0.000426167,0.009162583,0.021095248,0.003622416,0.2951,0.09601,0.026199,0.015869,0.002381,0.00303355
Talbot,G1302630,Georgia,3491,0.01584863,0.304497279,45.3,0.12102437,26750,0.939,0.41314554,0.579342723,0,0,0.002816901,0.004694836,0.264089,0.03292,0,0,0.00044,0.00089512
Taliaferro,G1302650,Georgia,963,0.017955253,0.325025961,43.4,0.105308219,24390,1,0.415162455,0.559566787,0,0.002888087,0.018050542,0.00433213,0.212,0.03087,0.01456,0,0,0.00024692
Tattnall,G1302670,Georgia,6667,-0.004587796,-0.421328934,36.2,0.112968741,36520,0.682,0.647621651,0.313559322,0.003007108,0.001640241,0.021049754,0.013121925,0.25509,0.07304,0.00666,0,0.00004,0.00170947
Taylor,G1302690,Georgia,3538,0.029086697,-0.106274732,40.3,0.087525151,28402,1,0.591852421,0.389700231,0,0.000614912,0.012298232,0.005534204,0.34662,0.08354,0,0,0.00337,0.00090717
Telfair,G1302710,Georgia,4336,-0.013012252,-0.155673432,39.2,0.123294636,24469,0.47,0.559914712,0.376119403,0.002558635,0.000852878,0.059701493,0.000852878,0.211699,0.073269,0.0077,0.00691,0.00024,0.00111178
Terrell,G1302730,Georgia,4398,0.02307651,0.161437017,40.4,0.083415597,32855,0.51,0.406138473,0.578158458,0,0.001427552,0.010706638,0.003568879,0.301129,0.07676,0,0,0.02705,0.00112768
Thomas,G1302750,Georgia,18953,-0.026528855,-0.184825621,39.1,0.166649918,31471,0.46,0.61652993,0.357945913,0.000121544,0.004405956,0.012458219,0.008538438,0.41735,0.08265,0.01903,0.01022,0.00025,0.00485968
Tift,G1302770,Georgia,13927,0.003491633,-0.324908451,34.4,0.171426286,37033,0.408,0.64970165,0.294840295,0,0.007897508,0.042997543,0.004563005,0.43873,0.082859,0.03425,0.02567,0,0.00357098
Toombs,G1302790,Georgia,9344,-0.023027181,-0.40432363,35.7,0.147262466,31757,0.511,0.693294149,0.235907026,0.000534331,0.002671654,0.056906225,0.010686615,0.479629,0.104319,0.036439,0.01635,0.000139,0.00239587
Towns,G1302810,Georgia,6211,-0.074611062,-0.580099823,51.3,0.222236504,35843,1,0.976558033,0.013150372,0.002858776,0.001715266,0.005145798,0.000571755,0.433959,0.084519,0,0,0.0001,0.00159254
Treutlen,G1302830,Georgia,2750,0.031524343,-0.210181818,37.8,0.09117984,35960,0.589,0.710040984,0.275614754,0,0.011270492,0.000819672,0.002254098,0.21496,0.04924,0,0,0,0.00070512
Troup,G1302850,Georgia,25986,0.011392097,-0.178249827,36.1,0.196507981,40246,0.443,0.648402305,0.326872708,0.000733368,0.007019382,0.009009953,0.007962284,0.378449,0.109,0.015869,0.00525,0.00067,0.00666299
Turner,G1302870,Georgia,3559,0.042745083,-0.145546502,39.5,0.120133287,27056,0.497,0.599067599,0.391608392,0,0.000621601,0.008547009,0.0001554,0.668309,0.0495,0,0,0,0.00091255
Twiggs,G1302890,Georgia,4202,0.016681747,0.086387435,43.9,0.108618464,30533,1,0.577903683,0.410056657,0.002124646,0,0.003541076,0.006373938,0.419819,0.021609,0,0,0.00055,0.00107742
Union,G1302910,Georgia,11079,-0.079042526,-0.598790505,51,0.20616913,42125,1,0.969635628,0.011856564,0,0.001156738,0.011278195,0.006072874,0.505379,0.081799,0.07323,0.004259,0,0.00284073
Upson,G1302930,Georgia,11263,-0.007607596,-0.290419959,41,0.110167154,34905,0.469,0.710120069,0.272237197,0.001960304,0.002695418,0.009801519,0.003185494,0.45999,0.04806,0,0.012779,0.002431,0.00288791
Walker,G1302950,Georgia,21896,-0.033254581,-0.501141761,39.6,0.138621248,38504,0.439,0.936771084,0.040674699,0.004433735,0.00346988,0.009156627,0.005493976,0.49516,0.04288,0.00596,0.006019,0.00007,0.00561429
Walton,G1302970,Georgia,37612,-0.033953464,-0.555354674,37.4,0.189478108,52062,0.427,0.821064079,0.143550276,0.002007696,0.009201941,0.015308683,0.008867325,0.293199,0.073349,0.01275,0.006599,0.00467,0.00964398
Ware,G1302990,Georgia,11939,0.006004312,-0.338470559,37.5,0.140306335,34700,0.294,0.691263941,0.284200744,0.00204461,0.003531599,0.011710037,0.007249071,0.439139,0.0765,0.03016,0.03076,0.000169,0.00306124
Warren,G1303010,Georgia,2526,0.03781693,0.213380839,43.2,0.065377081,32155,1,0.409502262,0.573529412,0,0.014705882,0,0.002262443,0.398529,0.07868,0,0,0,0.00064768
Washington,G1303030,Georgia,8808,0.032973022,0.07708901,39.2,0.108701794,31441,0.656,0.466332603,0.513936737,0,0.001879111,0.013153774,0.004697776,0.35692,0.079769,0.00463,0,0.00198,0.00225843
Wayne,G1303050,Georgia,10269,-0.033956762,-0.483104489,37.6,0.113334654,36496,0.579,0.753734722,0.201222273,0.001358081,0.004074242,0.03214124,0.007469443,0.563139,0.05296,0.01522,0.016309,0.000041,0.00263304
Webster,G1303070,Georgia,1187,0.049699831,-0.01600674,45.6,0.118988597,29926,1,0.596846847,0.373873874,0,0.001801802,0.013513514,0.013963964,0.276529,0.021789,0,0,0.00143,0.00030436
Wheeler,G1303090,Georgia,2160,0.002828054,-0.275,36.6,0.084238179,27601,1,0.549110596,0.440835267,0.000618716,0.003093581,0.005413766,0.000928074,0.164939,0.038939,0,0,0.00027,0.00055384
White,G1303110,Georgia,10488,-0.08072555,-0.665522502,43.2,0.199567533,40720,0.838,0.943927464,0.01932713,0.00548795,0.001431639,0.020281556,0.009544262,0.23611,0.09439,0.055329,0,0.000109,0.0026892
Whitfield,G1303130,Georgia,26876,-0.050311589,-0.450029766,34,0.147484406,41832,0.291,0.827548716,0.046249059,0.003428954,0.007610605,0.107886594,0.007276073,0.384449,0.068599,0.171039,0.008539,0.00752,0.00689119
Wilcox,G1303150,Georgia,3129,0.056025916,-0.317353787,39.7,0.081891933,31509,1,0.607911173,0.369882026,0.003469813,0.001387925,0.011797363,0.0055517,0.42755,0.0335,0,0,0.00022,0.0008023
Wilkes,G1303170,Georgia,4761,-0.03790472,-0.115101869,44.2,0.137562465,28224,0.674,0.554171856,0.400996264,0.01743462,0,0.021793275,0.005603985,0.37506,0.08204,0.028789,0,0.00142,0.00122075
Wilkinson,G1303190,Georgia,4450,-0.003692982,-0.014606742,40.5,0.115137255,40331,1,0.608450704,0.385211268,0.001408451,0.00056338,0.001408451,0.002957746,0.299589,0.053119,0,0,0.001149,0.00114101
Worth,G1303210,Georgia,8419,-0.014852591,-0.401710417,39.4,0.088607595,39205,0.692,0.715873996,0.268684373,0.001544163,0.002161828,0.006794317,0.004941322,0.402,0.049909,0,0,0.00005,0.00215869
Hawaii,G1500010,Hawaii,63454,-0.025560523,0.511725029,40.6,0.256063718,52098,0.38,0.377474454,0.006372309,0.001923004,0.238226311,0.086233551,0.289770371,0.088079,0.03178,0.165419,0.05631,0.1528,0.14613296
